task_id,title,description,type,status,priority,assignee,reporter,created_at,start_time,end_time,due_date,estimated_hours,actual_hours,category,board_name,sprint_name,labels,comments_count
113, including authentication and profile updates, to improve system usability and security. Focus on backend and UI integration.,Story,Review,Medium,charlie,bob,2025-05-24 08:00:49,2025-05-29 08:00:49,,2025-06-06 08:00:49,10.5,,Research,Sprint 5,Sprint 5,"ml, ui, deploy",14
114,Bug task for Development,Please handle a Bug related to Development. Priority: Medium.,Bug,To Do,Medium,bob,charlie,2025-05-30 16:35:38,2025-06-02 16:35:38,,2025-06-09 16:35:38,15.6,,Development,Sprint 5,Sprint 5,"deploy, ml",4
115,Story task for Testing,Please handle a Story related to Testing. Priority: Critical.,Story,To Do,Critical,alice,eve,2025-06-03 18:31:31,2025-06-08 18:31:31,,2025-06-13 18:31:31,3.2,,Testing,Sprint 2,Sprint 2,api,0
116,Task task for Design,Please handle a Task related to Design. Priority: High.,Task,In Progress,High,alice,bob,2025-05-29 23:39:02,2025-05-30 23:39:02,,2025-06-11 23:39:02,10.6,,Design,Sprint 5,Sprint 5,"backend, ui",14
117,Epic task for Testing,Please handle a Epic related to Testing. Priority: High.,Epic,Review,High,eve,bob,2025-06-06 12:22:14,2025-06-11 12:22:14,,2025-06-19 12:22:14,9.8,,Testing,Sprint 2,Sprint 2,deploy,9
118,Epic task for Testing,Please handle a Epic related to Testing. Priority: Critical.,Epic,To Do,Critical,bob,diana,2025-05-22 02:28:09,2025-05-24 02:28:09,,2025-06-02 02:28:09,2.9,,Testing,Sprint 4,Sprint 4,"database, auth, ml",12
119,Bug task for Design,Please handle a Bug related to Design. Priority: Medium.,Bug,Review,Medium,diana,charlie,2025-06-02 05:21:44,2025-06-03 05:21:44,,2025-06-14 05:21:44,11.4,,Design,Sprint 1,Sprint 1,"backend, database, ui",11
120,Story task for Design,Please handle a Story related to Design. Priority: Critical.,Story,Completed,Critical,bob,diana,2025-06-02 12:23:03,2025-06-07 12:23:03,2025-06-08 12:23:03,2025-06-10 12:23:03,4.4,5.7,Design,Sprint 1,Sprint 1,ml,6
121,Task task for Testing,Please handle a Task related to Testing. Priority: Medium.,Task,To Do,Medium,charlie,diana,2025-06-07 04:26:18,2025-06-11 04:26:18,,2025-06-18 04:26:18,8.8,,Testing,Sprint 2,Sprint 2,database,13
122,Bug task for Design,Please handle a Bug related to Design. Priority: Medium.,Bug,Completed,Medium,bob,diana,2025-05-19 16:36:03,2025-05-24 16:36:03,2025-05-28 16:36:03,2025-05-24 16:36:03,2.4,3.2,Design,Sprint 2,Sprint 2,"auth, backend, api",8
123,Story task for Design,Please handle a Story related to Design. Priority: Critical.,Story,In Progress,Critical,bob,diana,2025-05-15 09:45:36,2025-05-18 09:45:36,,2025-05-25 09:45:36,14.7,,Design,Sprint 3,Sprint 3,"deploy, ui, auth",8
124,Epic task for Design,Please handle a Epic related to Design. Priority: Low.,Epic,To Do,Low,diana,bob,2025-05-30 14:02:09,2025-06-02 14:02:09,,2025-06-06 14:02:09,9.3,,Design,Sprint 3,Sprint 3,"ml, backend, api",6
125,Task task for Development,Please handle a Task related to Development. Priority: Medium.,Task,To Do,Medium,eve,alice,2025-06-02 07:24:58,2025-06-03 07:24:58,,2025-06-14 07:24:58,9.3,,Development,Sprint 5,Sprint 5,"api, backend, auth",10
126,Task task for Development,Please handle a Task related to Development. Priority: Critical.,Task,In Progress,Critical,diana,charlie,2025-06-12 05:30:10,2025-06-13 05:30:10,,2025-06-21 05:30:10,14.2,,Development,Sprint 2,Sprint 2,"api, backend",4
127,Epic task for Research,Please handle a Epic related to Research. Priority: Critical.,Epic,Review,Critical,alice,bob,2025-06-03 13:24:25,2025-06-05 13:24:25,,2025-06-16 13:24:25,15.4,,Research,Sprint 1,Sprint 1,auth,13
128,Story task for Development,Please handle a Story related to Development. Priority: Critical.,Story,In Progress,Critical,charlie,eve,2025-05-20 11:14:06,2025-05-21 11:14:06,,2025-05-26 11:14:06,5.6,,Development,Sprint 2,Sprint 2,database,3
129,Bug task for Design,Please handle a Bug related to Design. Priority: High.,Bug,To Do,High,charlie,diana,2025-05-20 01:49:46,2025-05-21 01:49:46,,2025-05-28 01:49:46,2.7,,Design,Sprint 2,Sprint 2,"api, backend, deploy",11
130,Bug task for Research,Please handle a Bug related to Research. Priority: Low.,Bug,To Do,Low,charlie,bob,2025-05-21 23:02:57,2025-05-24 23:02:57,,2025-05-31 23:02:57,9.2,,Research,Sprint 1,Sprint 1,"deploy, auth",4
131,Story task for Testing,Please handle a Story related to Testing. Priority: Medium.,Story,Completed,Medium,diana,bob,2025-05-29 08:04:21,2025-05-31 08:04:21,2025-06-05 08:04:21,2025-06-11 08:04:21,11.5,13.6,Testing,Sprint 5,Sprint 5,"api, deploy, backend",1
132,Task task for Testing,Please handle a Task related to Testing. Priority: Low.,Task,Review,Low,diana,eve,2025-05-19 13:43:49,2025-05-22 13:43:49,,2025-06-01 13:43:49,14.3,,Testing,Sprint 1,Sprint 1,"auth, database",12
133,Story task for Development,Please handle a Story related to Development. Priority: Low.,Story,In Progress,Low,eve,charlie,2025-06-03 08:05:25,2025-06-06 08:05:25,,2025-06-16 08:05:25,14.9,,Development,Sprint 3,Sprint 3,"api, ui, database",2
134,Epic task for Research,Please handle a Epic related to Research. Priority: Low.,Epic,In Progress,Low,diana,bob,2025-06-04 10:20:20,2025-06-06 10:20:20,,2025-06-12 10:20:20,8.9,,Research,Sprint 3,Sprint 3,ml,7
135, including authentication and profile updates, to improve system usability and security. Focus on backend and UI integration.,Story,In Progress,Low,diana,alice,2025-05-24 02:55:42,2025-05-25 02:55:42,,2025-06-07 02:55:42,14.9,,Research,Sprint 5,Sprint 5,ml,0
136,Epic task for Development,Please handle a Epic related to Development. Priority: High.,Epic,In Progress,High,eve,bob,2025-05-17 03:15:55,2025-05-19 03:15:55,,2025-05-26 03:15:55,11.1,,Development,Sprint 1,Sprint 1,ml,15
137,Epic task for Testing,Please handle a Epic related to Testing. Priority: Medium.,Epic,Blocked,Medium,charlie,bob,2025-06-09 11:27:51,2025-06-12 11:27:51,,2025-06-14 11:27:51,8.6,,Testing,Sprint 3,Sprint 3,"api, database",3
138,Bug task for Testing,Please handle a Bug related to Testing. Priority: High.,Bug,In Progress,High,alice,bob,2025-06-12 22:43:50,2025-06-14 22:43:50,,2025-06-20 22:43:50,4.1,,Testing,Sprint 5,Sprint 5,"deploy, backend, auth",7
139,Bug task for Development,Please handle a Bug related to Development. Priority: High.,Bug,To Do,High,diana,charlie,2025-05-25 04:22:25,2025-05-30 04:22:25,,2025-06-05 04:22:25,3.4,,Development,Sprint 1,Sprint 1,auth,12
140,Bug task for Design,Please handle a Bug related to Design. Priority: Medium.,Bug,To Do,Medium,alice,charlie,2025-05-20 00:53:15,2025-05-25 00:53:15,,2025-06-04 00:53:15,6.8,,Design,Sprint 1,Sprint 1,"database, api",9
141,Story task for Development,Please handle a Story related to Development. Priority: Critical.,Story,To Do,Critical,diana,charlie,2025-05-27 18:03:58,2025-05-29 18:03:58,,2025-06-03 18:03:58,6.3,,Development,Sprint 2,Sprint 2,"database, auth",8
142,Epic task for Development,Please handle a Epic related to Development. Priority: Critical.,Epic,Review,Critical,charlie,diana,2025-05-26 16:17:52,2025-05-29 16:17:52,,2025-06-01 16:17:52,5.3,,Development,Sprint 4,Sprint 4,"api, deploy, ml",9
143, including authentication and profile updates, to improve system usability and security. Focus on backend and UI integration.,Story,Review,Low,alice,diana,2025-05-22 05:02:47,2025-05-23 05:02:47,,2025-06-01 05:02:47,2.9,,Research,Sprint 4,Sprint 4,"deploy, database, api",7
144,Bug task for Design,Please handle a Bug related to Design. Priority: Low.,Bug,Review,Low,eve,diana,2025-05-16 17:32:33,2025-05-20 17:32:33,,2025-05-30 17:32:33,5.3,,Design,Sprint 2,Sprint 2,api,12
145,Bug task for Development,Please handle a Bug related to Development. Priority: Critical.,Bug,To Do,Critical,diana,charlie,2025-06-09 06:34:06,2025-06-14 06:34:06,,2025-06-16 06:34:06,15.3,,Development,Sprint 4,Sprint 4,"auth, backend, ml",1
146,Task task for Research,Please handle a Task related to Research. Priority: High.,Task,Blocked,High,eve,alice,2025-05-24 18:06:46,2025-05-29 18:06:46,,2025-05-31 18:06:46,8.8,,Research,Sprint 3,Sprint 3,"auth, deploy",12
147,Task task for Development,Please handle a Task related to Development. Priority: Critical.,Task,Blocked,Critical,diana,bob,2025-06-08 14:47:19,2025-06-11 14:47:19,,2025-06-14 14:47:19,14.2,,Development,Sprint 3,Sprint 3,"ui, auth, backend",7
148,Story task for Design,Please handle a Story related to Design. Priority: Medium.,Story,Blocked,Medium,bob,alice,2025-05-21 02:07:21,2025-05-22 02:07:21,,2025-06-02 02:07:21,11.0,,Design,Sprint 4,Sprint 4,database,11
149,Task task for Research,Please handle a Task related to Research. Priority: Medium.,Task,In Progress,Medium,diana,eve,2025-06-08 11:32:43,2025-06-12 11:32:43,,2025-06-15 11:32:43,15.8,,Research,Sprint 3,Sprint 3,ml,15
150,Bug task for Testing,Please handle a Bug related to Testing. Priority: Critical.,Bug,Completed,Critical,charlie,bob,2025-05-28 22:02:46,2025-06-02 22:02:46,2025-06-03 22:02:46,2025-06-06 22:02:46,13.6,12.8,Testing,Sprint 3,Sprint 3,"database, auth, api",10
151,Bug task for Development,Please handle a Bug related to Development. Priority: Critical.,Bug,Blocked,Critical,alice,charlie,2025-05-23 16:35:47,2025-05-28 16:35:47,,2025-05-31 16:35:47,15.6,,Development,Sprint 4,Sprint 4,"ml, ui, deploy",14
152,Task task for Research,Please handle a Task related to Research. Priority: Critical.,Task,In Progress,Critical,eve,alice,2025-06-04 10:21:50,2025-06-07 10:21:50,,2025-06-15 10:21:50,9.7,,Research,Sprint 1,Sprint 1,"backend, ui",2
153,Epic task for Design,Please handle a Epic related to Design. Priority: High.,Epic,Blocked,High,diana,alice,2025-06-01 10:12:29,2025-06-02 10:12:29,,2025-06-07 10:12:29,9.1,,Design,Sprint 5,Sprint 5,api,15
154,Story task for Development,Please handle a Story related to Development. Priority: Low.,Story,To Do,Low,diana,charlie,2025-05-18 17:56:48,2025-05-23 17:56:48,,2025-05-28 17:56:48,7.4,,Development,Sprint 3,Sprint 3,"deploy, ml",15
155,Bug task for Development,Please handle a Bug related to Development. Priority: Medium.,Bug,Blocked,Medium,alice,charlie,2025-05-19 02:57:28,2025-05-22 02:57:28,,2025-05-26 02:57:28,3.7,,Development,Sprint 3,Sprint 3,api,8
156,Task task for Design,Please handle a Task related to Design. Priority: Medium.,Task,In Progress,Medium,diana,bob,2025-06-11 06:19:35,2025-06-14 06:19:35,,2025-06-26 06:19:35,7.4,,Design,Sprint 1,Sprint 1,"database, api, auth",8
157,Bug task for Research,Please handle a Bug related to Research. Priority: Low.,Bug,Blocked,Low,charlie,alice,2025-05-26 03:10:17,2025-05-30 03:10:17,,2025-06-09 03:10:17,2.8,,Research,Sprint 1,Sprint 1,backend,4
158,Epic task for Design,Please handle a Epic related to Design. Priority: Medium.,Epic,Completed,Medium,diana,bob,2025-06-09 05:39:25,2025-06-10 05:39:25,2025-06-11 05:39:25,2025-06-20 05:39:25,12.6,14.1,Design,Sprint 1,Sprint 1,deploy,10
159,Story task for Design,Please handle a Story related to Design. Priority: Critical.,Story,Completed,Critical,charlie,eve,2025-06-10 17:37:30,2025-06-13 17:37:30,2025-06-16 17:37:30,2025-06-19 17:37:30,9.8,12.8,Design,Sprint 4,Sprint 4,"ml, ui, deploy",2
160,Bug task for Development,Please handle a Bug related to Development. Priority: Critical.,Bug,Completed,Critical,alice,bob,2025-06-12 11:49:58,2025-06-15 11:49:58,2025-06-18 11:49:58,2025-06-19 11:49:58,6.0,6.2,Development,Sprint 2,Sprint 2,ui,5
161,Bug task for Testing,Please handle a Bug related to Testing. Priority: Critical.,Bug,In Progress,Critical,diana,alice,2025-05-28 08:55:48,2025-05-30 08:55:48,,2025-06-09 08:55:48,15.8,,Testing,Sprint 3,Sprint 3,auth,15
162,Story task for Testing,Please handle a Story related to Testing. Priority: Low.,Story,To Do,Low,bob,diana,2025-05-23 19:07:52,2025-05-24 19:07:52,,2025-06-06 19:07:52,12.5,,Testing,Sprint 1,Sprint 1,"deploy, auth, database",7
163,Story task for Design,Please handle a Story related to Design. Priority: Critical.,Story,Blocked,Critical,diana,charlie,2025-05-26 00:28:52,2025-05-31 00:28:52,,2025-06-10 00:28:52,5.8,,Design,Sprint 4,Sprint 4,"database, ui, auth",9
164,Epic task for Research,Please handle a Epic related to Research. Priority: Critical.,Epic,In Progress,Critical,eve,charlie,2025-06-01 16:02:07,2025-06-05 16:02:07,,2025-06-11 16:02:07,4.1,,Research,Sprint 3,Sprint 3,"deploy, backend",15
165,Bug task for Development,Please handle a Bug related to Development. Priority: Critical.,Bug,In Progress,Critical,alice,bob,2025-05-22 08:10:37,2025-05-23 08:10:37,,2025-06-02 08:10:37,7.5,,Development,Sprint 2,Sprint 2,database,5
166,Bug task for Research,Please handle a Bug related to Research. Priority: Critical.,Bug,To Do,Critical,eve,charlie,2025-06-04 22:31:46,2025-06-08 22:31:46,,2025-06-10 22:31:46,5.5,,Research,Sprint 4,Sprint 4,auth,14
167,Bug task for Design,Please handle a Bug related to Design. Priority: Critical.,Bug,Completed,Critical,eve,bob,2025-05-17 06:03:11,2025-05-21 06:03:11,2025-05-23 06:03:11,2025-05-31 06:03:11,3.4,4.3,Design,Sprint 1,Sprint 1,"backend, database, deploy",12
168,Bug task for Testing,Please handle a Bug related to Testing. Priority: High.,Bug,In Progress,High,diana,charlie,2025-06-11 23:22:37,2025-06-12 23:22:37,,2025-06-20 23:22:37,14.5,,Testing,Sprint 2,Sprint 2,"backend, api, database",2
169,Epic task for Testing,Please handle a Epic related to Testing. Priority: High.,Epic,Review,High,charlie,alice,2025-06-11 00:00:42,2025-06-12 00:00:42,,2025-06-25 00:00:42,15.3,,Testing,Sprint 4,Sprint 4,deploy,15
170,Task task for Design,Please handle a Task related to Design. Priority: Critical.,Task,Completed,Critical,charlie,diana,2025-06-09 04:57:37,2025-06-11 04:57:37,2025-06-13 04:57:37,2025-06-21 04:57:37,9.7,10.5,Design,Sprint 4,Sprint 4,"deploy, database",13
171,Epic task for Design,Please handle a Epic related to Design. Priority: Critical.,Epic,Review,Critical,eve,charlie,2025-05-19 11:56:11,2025-05-21 11:56:11,,2025-06-01 11:56:11,14.5,,Design,Sprint 3,Sprint 3,"auth, backend",14
172,Epic task for Research,Please handle a Epic related to Research. Priority: Medium.,Epic,To Do,Medium,charlie,eve,2025-06-08 19:07:23,2025-06-11 19:07:23,,2025-06-14 19:07:23,6.3,,Research,Sprint 1,Sprint 1,database,13
173,Bug task for Design,Please handle a Bug related to Design. Priority: High.,Bug,Review,High,alice,charlie,2025-06-08 10:14:40,2025-06-12 10:14:40,,2025-06-15 10:14:40,4.3,,Design,Sprint 5,Sprint 5,"auth, backend, ui",12
174,Bug task for Testing,Please handle a Bug related to Testing. Priority: Critical.,Bug,Blocked,Critical,charlie,diana,2025-05-17 15:19:35,2025-05-19 15:19:35,,2025-05-25 15:19:35,9.6,,Testing,Sprint 3,Sprint 3,database,2
175,Bug task for Testing,Please handle a Bug related to Testing. Priority: Low.,Bug,In Progress,Low,bob,charlie,2025-05-15 09:53:15,2025-05-19 09:53:15,,2025-05-27 09:53:15,5.7,,Testing,Sprint 2,Sprint 2,"ml, api, deploy",12
176,Epic task for Development,Please handle a Epic related to Development. Priority: Medium.,Epic,In Progress,Medium,alice,bob,2025-05-20 08:09:00,2025-05-21 08:09:00,,2025-05-25 08:09:00,5.9,,Development,Sprint 2,Sprint 2,deploy,2
177,Story task for Testing,Please handle a Story related to Testing. Priority: High.,Story,In Progress,High,diana,bob,2025-06-05 06:16:29,2025-06-06 06:16:29,,2025-06-20 06:16:29,15.9,,Testing,Sprint 3,Sprint 3,"deploy, backend, ml",8
178,Story task for Testing,Please handle a Story related to Testing. Priority: Low.,Story,Review,Low,alice,diana,2025-06-03 03:11:59,2025-06-06 03:11:59,,2025-06-18 03:11:59,9.7,,Testing,Sprint 1,Sprint 1,auth,1
179,Epic task for Testing,Please handle a Epic related to Testing. Priority: High.,Epic,To Do,High,bob,eve,2025-05-18 18:54:42,2025-05-23 18:54:42,,2025-05-30 18:54:42,5.4,,Testing,Sprint 3,Sprint 3,"deploy, auth",8
180,Epic task for Design,Please handle a Epic related to Design. Priority: Low.,Epic,Blocked,Low,bob,diana,2025-06-02 14:00:23,2025-06-04 14:00:23,,2025-06-16 14:00:23,13.6,,Design,Sprint 2,Sprint 2,auth,13
181,Story task for Design,Please handle a Story related to Design. Priority: Low.,Story,To Do,Low,charlie,alice,2025-05-16 15:08:36,2025-05-21 15:08:36,,2025-05-24 15:08:36,12.9,,Design,Sprint 3,Sprint 3,"ui, backend",0
182,Epic task for Development,Please handle a Epic related to Development. Priority: High.,Epic,Review,High,diana,bob,2025-06-03 21:55:46,2025-06-06 21:55:46,,2025-06-18 21:55:46,5.6,,Development,Sprint 5,Sprint 5,"database, auth",6
183,Task task for Research,Please handle a Task related to Research. Priority: Critical.,Task,To Do,Critical,diana,charlie,2025-06-12 20:57:22,2025-06-16 20:57:22,,2025-06-24 20:57:22,8.5,,Research,Sprint 4,Sprint 4,"ml, backend",5
184,Task task for Research,Please handle a Task related to Research. Priority: Critical.,Task,To Do,Critical,diana,charlie,2025-06-03 02:09:23,2025-06-06 02:09:23,,2025-06-09 02:09:23,10.0,,Research,Sprint 3,Sprint 3,"api, ui, database",6
185,Epic task for Testing,Please handle a Epic related to Testing. Priority: Low.,Epic,Completed,Low,eve,bob,2025-06-09 20:45:21,2025-06-11 20:45:21,2025-06-14 20:45:21,2025-06-20 20:45:21,14.7,17.4,Testing,Sprint 3,Sprint 3,"auth, database, api",6
186,Story task for Design,Please handle a Story related to Design. Priority: High.,Story,To Do,High,charlie,eve,2025-06-11 04:29:06,2025-06-13 04:29:06,,2025-06-19 04:29:06,6.6,,Design,Sprint 2,Sprint 2,"backend, database, deploy",9
187,Epic task for Development,Please handle a Epic related to Development. Priority: High.,Epic,Blocked,High,bob,diana,2025-06-13 22:32:04,2025-06-17 22:32:04,,2025-06-22 22:32:04,13.2,,Development,Sprint 4,Sprint 4,ui,3
188,Epic task for Research,Please handle a Epic related to Research. Priority: Low.,Epic,Review,Low,bob,diana,2025-05-16 07:18:04,2025-05-20 07:18:04,,2025-05-28 07:18:04,4.0,,Research,Sprint 2,Sprint 2,"deploy, backend, ui",12
189,Task task for Development,Please handle a Task related to Development. Priority: High.,Task,Blocked,High,charlie,bob,2025-05-31 05:16:31,2025-06-02 05:16:31,,2025-06-09 05:16:31,4.3,,Development,Sprint 5,Sprint 5,auth,3
190,Epic task for Development,Please handle a Epic related to Development. Priority: Low.,Epic,To Do,Low,eve,charlie,2025-06-13 13:22:52,2025-06-17 13:22:52,,2025-06-27 13:22:52,15.0,,Development,Sprint 5,Sprint 5,"ml, database, ui",6
191,Epic task for Testing,Please handle a Epic related to Testing. Priority: High.,Epic,Completed,High,charlie,alice,2025-05-20 15:50:13,2025-05-23 15:50:13,2025-05-24 15:50:13,2025-06-01 15:50:13,11.3,13.0,Testing,Sprint 1,Sprint 1,"api, ml",1
192,Bug task for Development,Please handle a Bug related to Development. Priority: High.,Bug,Completed,High,charlie,bob,2025-05-30 22:31:53,2025-06-03 22:31:53,2025-06-07 22:31:53,2025-06-07 22:31:53,9.9,8.3,Development,Sprint 4,Sprint 4,"ml, ui, deploy",5
