task_id,title,description,type,status,priority,assignee,reporter,created_at,start_time,end_time,due_date,estimated_hours,actual_hours,category,board_name,sprint_name,labels,comments_count
108,Develop Database UI System,Create comprehensive database system with user interface components for enhanced data management and visualization capabilities.,Epic,Blocked,Low,eve,diana,24-05-2025 13:14,27-05-2025 13:14,,03-06-2025 13:14,15,,Development,Sprint 3,Sprint 3,"database, ui",15
109,Design ML Backend Deployment,Create comprehensive machine learning backend deployment strategy with automated deployment procedures and monitoring capabilities.,Story,Completed,High,bob,eve,04-06-2025 02:01,06-06-2025 02:01,10-06-2025 02:01,13-06-2025 02:01,9.1,9.2,Design,Sprint 2,Sprint 2,"deploy, ml, backend",12
110,Develop UI Framework,Create comprehensive user interface framework with enhanced usability features and responsive design capabilities.,Bug,Review,Critical,diana,bob,15-05-2025 22:08,16-05-2025 22:08,,29-05-2025 22:08,5,,Development,Sprint 1,Sprint 1,ui,5
111,Design Database Backend Architecture,Create comprehensive database backend architecture design focusing on scalability and performance optimization strategies.,Story,To Do,Low,bob,eve,29-05-2025 07:22,02-06-2025 07:22,,08-06-2025 07:22,3.2,,Design,Sprint 3,Sprint 3,"database, backend",6
112,Test Database ML API,Conduct comprehensive testing of database integration with machine learning API services for optimal performance validation.,Epic,To Do,Critical,charlie,bob,17-05-2025 03:05,18-05-2025 03:05,,29-05-2025 03:05,11.9,,Testing,Sprint 4,Sprint 4,"database, ml, api",7
113,Research ML UI Deployment,Conduct research on machine learning user interface deployment strategies for enhanced user experience and system performance.,Story,Review,Medium,charlie,bob,24-05-2025 08:00,29-05-2025 08:00,,06-06-2025 08:00,10.5,,Research,Sprint 5,Sprint 5,"ml, ui, deploy",14
114,Develop ML Deployment System,Create comprehensive machine learning deployment system with automated model deployment and monitoring capabilities.,Bug,To Do,Medium,bob,charlie,30-05-2025 16:35,02-06-2025 16:35,,09-06-2025 16:35,15.6,,Development,Sprint 5,Sprint 5,"deploy, ml",4
115,Test API Performance,Conduct comprehensive API performance testing under various load conditions to ensure reliability and responsiveness.,Story,To Do,Critical,alice,eve,03-06-2025 18:31,08-06-2025 18:31,,13-06-2025 18:31,3.2,,Testing,Sprint 2,Sprint 2,api,0
116,Design Backend UI System,Create comprehensive backend and user interface system design focusing on scalability and user experience optimization.,Task,In Progress,High,alice,bob,29-05-2025 23:39,30-05-2025 23:39,,11-06-2025 23:39,10.6,,Design,Sprint 5,Sprint 5,"backend, ui",14
117,Test Deployment Automation,Conduct comprehensive testing of deployment automation system to ensure reliable and efficient production deployments.,Epic,Review,High,eve,bob,06-06-2025 12:22,11-06-2025 12:22,,19-06-2025 12:22,9.8,,Testing,Sprint 2,Sprint 2,deploy,9
118,Test Database Authentication ML,Conduct comprehensive testing of database authentication system with machine learning security features for enhanced protection.,Epic,To Do,Critical,bob,diana,22-05-2025 02:28,24-05-2025 02:28,,02-06-2025 02:28,2.9,,Testing,Sprint 4,Sprint 4,"database, auth, ml",12
119,Design Backend Database UI,Create comprehensive backend database system with user interface components for enhanced data management and visualization.,Bug,Review,Medium,diana,charlie,02-06-2025 05:21,03-06-2025 05:21,,14-06-2025 05:21,11.4,,Design,Sprint 1,Sprint 1,"backend, database, ui",11
120,Design Machine Learning Framework,Create comprehensive machine learning framework design focusing on model optimization and deployment automation capabilities.,Story,Completed,Critical,bob,diana,02-06-2025 12:23,07-06-2025 12:23,08-06-2025 12:23,10-06-2025 12:23,4.4,5.7,Design,Sprint 1,Sprint 1,ml,6
121,Test Database Performance,Conduct comprehensive database performance testing to identify optimization opportunities and ensure system reliability.,Task,To Do,Medium,charlie,diana,07-06-2025 04:26,11-06-2025 04:26,,18-06-2025 04:26,8.8,,Testing,Sprint 2,Sprint 2,database,13
122,Fix Authentication Backend API,Resolve critical authentication issues in backend API system affecting user access and security protocols.,Bug,Completed,Medium,bob,diana,19-05-2025 16:36,24-05-2025 16:36,28-05-2025 16:36,24-05-2025 16:36,2.4,3.2,Design,Sprint 2,Sprint 2,"auth, backend, api",8
123,Design UI Authentication Deployment,Create comprehensive user interface authentication system with deployment automation and security features.,Story,In Progress,Critical,bob,diana,15-05-2025 09:45,18-05-2025 09:45,,25-05-2025 09:45,14.7,,Design,Sprint 3,Sprint 3,"deploy, ui, auth",8
124,Design ML Backend API,Create comprehensive machine learning backend API system with enhanced integration and performance optimization capabilities.,Epic,To Do,Low,diana,bob,30-05-2025 14:02,02-06-2025 14:02,,06-06-2025 14:02,9.3,,Design,Sprint 3,Sprint 3,"ml, backend, api",6
125,Develop API Backend Authentication,Create comprehensive API backend authentication system with advanced security features and user management capabilities.,Task,To Do,Medium,eve,alice,02-06-2025 07:24,03-06-2025 07:24,,14-06-2025 07:24,9.3,,Development,Sprint 5,Sprint 5,"api, backend, auth",10
126,Develop API Backend System,Create comprehensive API backend system with enhanced performance and scalability features for production deployment.,Task,In Progress,Critical,diana,charlie,12-06-2025 05:30,13-06-2025 05:30,,21-06-2025 05:30,14.2,,Development,Sprint 2,Sprint 2,"api, backend",4
127,Research Authentication Framework,Conduct comprehensive research on authentication framework design patterns and security implementation best practices.,Epic,Review,Critical,alice,bob,03-06-2025 13:24,05-06-2025 13:24,,16-06-2025 13:24,15.4,,Research,Sprint 1,Sprint 1,auth,13
128,Develop Database Management System,Create comprehensive database management system with enhanced data processing and storage optimization capabilities.,Story,In Progress,Critical,charlie,eve,20-05-2025 11:14,21-05-2025 11:14,,26-05-2025 11:14,5.6,,Development,Sprint 2,Sprint 2,database,3
129,Fix API Backend Deployment,Resolve critical issues in API backend deployment system affecting production deployment and system reliability.,Bug,To Do,High,charlie,diana,20-05-2025 01:49,21-05-2025 01:49,,28-05-2025 01:49,2.7,,Design,Sprint 2,Sprint 2,"api, backend, deploy",11
130,Fix Authentication Deployment,Resolve critical authentication deployment issues affecting system security and user access management.',Bug,To Do,Low,charlie,bob,21-05-2025 23:02,24-05-2025 23:02,,31-05-2025 23:02,9.2,,Research,Sprint 1,Sprint 1,"deploy, auth",4
131,Test API Backend Deployment,Conduct comprehensive testing of API backend deployment system to ensure reliability and performance standards.',Story,Completed,Medium,diana,bob,29-05-2025 08:04,31-05-2025 08:04,05-06-2025 08:04,11-06-2025 08:04,11.5,13.6,Testing,Sprint 5,Sprint 5,"api, deploy, backend",1
132,Test Authentication Database,Conduct comprehensive testing of authentication database system to ensure security and data integrity standards.',Task,Review,Low,diana,eve,19-05-2025 13:43,22-05-2025 13:43,,01-06-2025 13:43,14.3,,Testing,Sprint 1,Sprint 1,"auth, database",12
133,Develop API UI Database,Create comprehensive API system with user interface and database integration for enhanced data management capabilities.,Story,In Progress,Low,eve,charlie,03-06-2025 08:05,06-06-2025 08:05,,16-06-2025 08:05,14.9,,Development,Sprint 3,Sprint 3,"api, ui, database",2
134,Research Machine Learning Optimization,Conduct comprehensive research on machine learning optimization techniques and performance improvement strategies.,Epic,In Progress,Low,diana,bob,04-06-2025 10:20,06-06-2025 10:20,,12-06-2025 10:20,8.9,,Research,Sprint 3,Sprint 3,ml,7
135,Research Machine Learning Architecture,Conduct comprehensive research on machine learning architecture design patterns and implementation best practices.',Story,In Progress,Low,diana,alice,24-05-2025 02:55,25-05-2025 02:55,,07-06-2025 02:55,14.9,,Research,Sprint 5,Sprint 5,ml,0
136,Develop Machine Learning Pipeline,Create comprehensive machine learning pipeline with automated model training and deployment capabilities for production use.',Epic,In Progress,High,eve,bob,17-05-2025 03:15,19-05-2025 03:15,,26-05-2025 03:15,11.1,,Development,Sprint 1,Sprint 1,ml,15
137,Test API Database Integration,Conduct comprehensive testing of API database integration to ensure data consistency and system reliability.',Epic,Blocked,Medium,charlie,bob,09-06-2025 11:27,12-06-2025 11:27,,14-06-2025 11:27,8.6,,Testing,Sprint 3,Sprint 3,"api, database",3
138,Fix Authentication Backend Deployment,Resolve critical issues in authentication backend deployment affecting system security and production stability.',Bug,In Progress,High,alice,bob,12-06-2025 22:43,14-06-2025 22:43,,20-06-2025 22:43,4.1,,Testing,Sprint 5,Sprint 5,"deploy, backend, auth",7
139,Develop Authentication System,Create comprehensive authentication system with advanced security features and user management capabilities.',Bug,To Do,High,diana,charlie,25-05-2025 04:22,30-05-2025 04:22,,05-06-2025 04:22,3.4,,Development,Sprint 1,Sprint 1,auth,12
140,Fix Database API Integration,Resolve critical integration issues between database and API systems affecting data synchronization and system performance.',Bug,To Do,Medium,alice,charlie,20-05-2025 00:53,25-05-2025 00:53,,04-06-2025 00:53,6.8,,Design,Sprint 1,Sprint 1,"database, api",9
141,Develop Database Authentication System,Create comprehensive database authentication system with enhanced security features and access control mechanisms.',Story,To Do,Critical,diana,charlie,27-05-2025 18:03,29-05-2025 18:03,,03-06-2025 18:03,6.3,,Development,Sprint 2,Sprint 2,"database, auth",8
142,Design API ML Deployment,Create comprehensive API machine learning deployment strategy with automated deployment procedures and monitoring capabilities.',Epic,Review,Critical,charlie,diana,26-05-2025 16:17,29-05-2025 16:17,,01-06-2025 16:17,5.3,,Development,Sprint 4,Sprint 4,"api, deploy, ml",9
143,Research Database API Deployment,Conduct research on database API deployment strategies and integration patterns for optimal system architecture.',Story,Review,Low,alice,diana,22-05-2025 05:02,23-05-2025 05:02,,01-06-2025 05:02,2.9,,Research,Sprint 4,Sprint 4,"deploy, database, api",7
144,Fix API Integration Bug,Resolve critical API integration bug affecting data synchronization and system functionality across multiple components.',Bug,Review,Low,eve,diana,16-05-2025 17:32,20-05-2025 17:32,,30-05-2025 17:32,5.3,,Design,Sprint 2,Sprint 2,api,12
145,Develop Authentication Backend ML,Create comprehensive authentication backend system with machine learning capabilities for enhanced security protocols.',Bug,To Do,Critical,diana,charlie,09-06-2025 06:34,14-06-2025 06:34,,16-06-2025 06:34,15.3,,Development,Sprint 4,Sprint 4,"auth, backend, ml",1
146,Research Authentication Deployment,Conduct research on authentication deployment strategies and security implementation patterns for production environments.',Task,Blocked,High,eve,alice,24-05-2025 18:06,29-05-2025 18:06,,31-05-2025 18:06,8.8,,Research,Sprint 3,Sprint 3,"auth, deploy",12
147,Develop UI Authentication Backend,Create comprehensive user interface authentication system with backend integration and enhanced security features.',Task,Blocked,Critical,diana,bob,08-06-2025 14:47,11-06-2025 14:47,,14-06-2025 14:47,14.2,,Development,Sprint 3,Sprint 3,"ui, auth, backend",7
148,Design Database Architecture,Create comprehensive database architecture design focusing on scalability and performance optimization for production use.',Story,Blocked,Medium,bob,alice,21-05-2025 02:07,22-05-2025 02:07,,02-06-2025 02:07,11,,Design,Sprint 4,Sprint 4,database,11
149,Research Machine Learning Development,Conduct comprehensive research on machine learning development methodologies and implementation best practices.',Task,In Progress,Medium,diana,eve,08-06-2025 11:32,12-06-2025 11:32,,15-06-2025 11:32,15.8,,Research,Sprint 3,Sprint 3,ml,15
150,Test Database Authentication API,Conduct comprehensive testing of database authentication API system to ensure security and performance standards.',Bug,Completed,Critical,charlie,bob,28-05-2025 22:02,02-06-2025 22:02,03-06-2025 22:02,06-06-2025 22:02,13.6,12.8,Testing,Sprint 3,Sprint 3,"database, auth, api",10
151,Fix ML UI Deployment,Resolve critical issues in machine learning user interface deployment affecting system functionality and user experience.',Bug,Blocked,Critical,alice,charlie,23-05-2025 16:35,28-05-2025 16:35,,31-05-2025 16:35,15.6,,Development,Sprint 4,Sprint 4,"ml, ui, deploy",14
152,Research Backend UI Integration,Conduct research on backend user interface integration patterns and optimization strategies for enhanced system performance.',Task,In Progress,Critical,eve,alice,04-06-2025 10:21,07-06-2025 10:21,,15-06-2025 10:21,9.7,,Research,Sprint 1,Sprint 1,"backend, ui",2
153,Design API Architecture,Create comprehensive API architecture design focusing on scalability and performance optimization for production deployment.',Epic,Blocked,High,diana,alice,01-06-2025 10:12,02-06-2025 10:12,,07-06-2025 10:12,9.1,,Design,Sprint 5,Sprint 5,api,15
154,Develop ML Deployment Strategy,Create comprehensive machine learning deployment strategy with automated deployment procedures and monitoring capabilities.',Story,To Do,Low,diana,charlie,18-05-2025 17:56,23-05-2025 17:56,,28-05-2025 17:56,7.4,,Development,Sprint 3,Sprint 3,"deploy, ml",15
155,Fix API Integration Issue,Resolve critical API integration issue affecting data synchronization and system functionality across multiple services.',Bug,Blocked,Medium,alice,charlie,19-05-2025 02:57,22-05-2025 02:57,,26-05-2025 02:57,3.7,,Development,Sprint 3,Sprint 3,api,8
156,Design Database API Authentication,Create comprehensive database API authentication system with enhanced security features and access control mechanisms.',Task,In Progress,Medium,diana,bob,11-06-2025 06:19,14-06-2025 06:19,,26-06-2025 06:19,7.4,,Design,Sprint 1,Sprint 1,"database, api, auth",8
157,Research Backend Optimization,Conduct research on backend system optimization techniques and performance improvement strategies for enhanced efficiency.',Bug,Blocked,Low,charlie,alice,26-05-2025 03:10,30-05-2025 03:10,,09-06-2025 03:10,2.8,,Research,Sprint 1,Sprint 1,backend,4
