task_id,title,description,type,status,priority,assignee,reporter,created_at,start_time,end_time,due_date,estimated_hours,actual_hours,category,board_name,sprint_name,labels,comments_count
103,Energy take their term court.,Large him leave. Detail direction official him especially everyone its effort.,Task,Review,Critical,diana,eve,2025-05-28 20:23:33,2025-06-01 20:23:33,,2025-06-02 20:23:33,8.9,,Research,Sprint 5,Sprint 5,"backend, database, ml",15
104,Control early anyone others six.,Do staff model rock ten project fall. Develop population Democrat star full heart song.,Story,Review,Low,alice,eve,2025-06-11 04:53:31,2025-06-15 04:53:31,,2025-06-23 04:53:31,11.1,,Design,Sprint 4,Sprint 4,"database, ml",9
105,Top although specific pay party today floor.,Perform artist view. Last me east ok region instead finally.,Task,Completed,Critical,alice,bob,2025-06-14 01:40:12,2025-06-16 01:40:12,2025-06-18 01:40:12,2025-06-21 01:40:12,11.8,17.2,Research,Sprint 3,Sprint 3,backend,2
106,Hope than human night condition south.,Single marriage since news ready. Development measure full head.,Epic,To Do,High,charlie,eve,2025-05-30 18:03:29,2025-06-04 18:03:29,,2025-06-09 18:03:29,5.0,,Design,Sprint 1,Sprint 1,deploy,14
107,Back worker material exactly perhaps stuff option.,So community difference mother off despite policy action. Big could speak.,Epic,In Progress,Medium,bob,alice,2025-05-24 10:27:47,2025-05-25 10:27:47,,2025-06-05 10:27:47,7.3,,Testing,Sprint 4,Sprint 4,database,14
108,Policy open station party.,Among offer blue. Sure perform pretty during speak ground leader history. Receive system evidence why.,Epic,Blocked,Low,eve,diana,2025-05-24 13:14:07,2025-05-27 13:14:07,,2025-06-03 13:14:07,15.0,,Development,Sprint 3,Sprint 3,"database, ui",15
109,Street prepare statement nothing become whom.,Its discover quickly what record. If carry step just early police.,Story,Completed,High,bob,eve,2025-06-04 02:01:37,2025-06-06 02:01:37,2025-06-10 02:01:37,2025-06-13 02:01:37,9.1,9.2,Design,Sprint 2,Sprint 2,"deploy, ml, backend",12
110,Stage democratic employee than leg.,Generation believe yes nice. Plant finish interview husband more various foot.,Bug,Review,Critical,diana,bob,2025-05-15 22:08:58,2025-05-16 22:08:58,,2025-05-29 22:08:58,5.0,,Development,Sprint 1,Sprint 1,ui,5
111,Option theory hand agent law pass.,Understand radio suffer course. By market history mission. Least image impact because million hundred.,Story,To Do,Low,bob,eve,2025-05-29 07:22:23,2025-06-02 07:22:23,,2025-06-08 07:22:23,3.2,,Design,Sprint 3,Sprint 3,"database, backend",6
112,Arm nearly section.,Three stop too letter between around. Leave with toward particularly police teacher.,Epic,To Do,Critical,charlie,bob,2025-05-17 03:05:46,2025-05-18 03:05:46,,2025-05-29 03:05:46,11.9,,Testing,Sprint 4,Sprint 4,"database, ml, api",7
113,Beat necessary another indicate ever movement.,Hot player open seven student central part.,Story,Review,Medium,charlie,bob,2025-05-24 08:00:49,2025-05-29 08:00:49,,2025-06-06 08:00:49,10.5,,Research,Sprint 5,Sprint 5,"ml, ui, deploy",14
114,Door difference animal off school guess reality.,Movie agreement argue radio be benefit admit country. College garden spring road anything commercial modern.,Bug,To Do,Medium,bob,charlie,2025-05-30 16:35:38,2025-06-02 16:35:38,,2025-06-09 16:35:38,15.6,,Development,Sprint 5,Sprint 5,"deploy, ml",4
115,Occur run at TV.,Shake tax throughout relate. American use indeed movement fund discover. Magazine arrive stuff kind fast success kitchen.,Story,To Do,Critical,alice,eve,2025-06-03 18:31:31,2025-06-08 18:31:31,,2025-06-13 18:31:31,3.2,,Testing,Sprint 2,Sprint 2,api,0
116,Politics ability team everything.,Cost somebody data interesting civil. Identify room man road market.,Task,In Progress,High,alice,bob,2025-05-29 23:39:02,2025-05-30 23:39:02,,2025-06-11 23:39:02,10.6,,Design,Sprint 5,Sprint 5,"backend, ui",14
117,Everything goal forget behavior west side.,Student moment country speech. Material art reality nature reach boy. School long course foreign second suffer.,Epic,Review,High,eve,bob,2025-06-06 12:22:14,2025-06-11 12:22:14,,2025-06-19 12:22:14,9.8,,Testing,Sprint 2,Sprint 2,deploy,9
118,East later free place.,Weight film although paper. Many thus third station defense tough. From add suggest it recently call.,Epic,To Do,Critical,bob,diana,2025-05-22 02:28:09,2025-05-24 02:28:09,,2025-06-02 02:28:09,2.9,,Testing,Sprint 4,Sprint 4,"database, auth, ml",12
119,Player season month black whose that.,Idea like individual pull raise past. Summer gun money. Interview site defense per end until number.,Bug,Review,Medium,diana,charlie,2025-06-02 05:21:44,2025-06-03 05:21:44,,2025-06-14 05:21:44,11.4,,Design,Sprint 1,Sprint 1,"backend, database, ui",11
120,Wind their reflect generation why.,Small woman word cause.,Story,Completed,Critical,bob,diana,2025-06-02 12:23:03,2025-06-07 12:23:03,2025-06-08 12:23:03,2025-06-10 12:23:03,4.4,5.7,Design,Sprint 1,Sprint 1,ml,6
121,Natural free model how data fine.,Page a since major level speak. Last evening stage.,Task,To Do,Medium,charlie,diana,2025-06-07 04:26:18,2025-06-11 04:26:18,,2025-06-18 04:26:18,8.8,,Testing,Sprint 2,Sprint 2,database,13
122,Material article degree feel space.,Vote sign although before. Face beyond fight continue I. Similar reveal act.,Bug,Completed,Medium,bob,diana,2025-05-19 16:36:03,2025-05-24 16:36:03,2025-05-28 16:36:03,2025-05-24 16:36:03,2.4,3.2,Design,Sprint 2,Sprint 2,"auth, backend, api",8
123,Build least within party.,Car cut data author history. The real tell also government large.,Story,In Progress,Critical,bob,diana,2025-05-15 09:45:36,2025-05-18 09:45:36,,2025-05-25 09:45:36,14.7,,Design,Sprint 3,Sprint 3,"deploy, ui, auth",8
124,Thank statement guess deep modern also.,However former individual level cause dinner player.,Epic,To Do,Low,diana,bob,2025-05-30 14:02:09,2025-06-02 14:02:09,,2025-06-06 14:02:09,9.3,,Design,Sprint 3,Sprint 3,"ml, backend, api",6
125,Lose couple box also drug.,Cost product collection kid. Similar old until.,Task,To Do,Medium,eve,alice,2025-06-02 07:24:58,2025-06-03 07:24:58,,2025-06-14 07:24:58,9.3,,Development,Sprint 5,Sprint 5,"api, backend, auth",10
126,Other whether culture candidate.,So senior consider per source. Seven program customer size hit individual receive history.,Task,In Progress,Critical,diana,charlie,2025-06-12 05:30:10,2025-06-13 05:30:10,,2025-06-21 05:30:10,14.2,,Development,Sprint 2,Sprint 2,"api, backend",4
127,Question show trade.,Theory many tonight black country green seem. Continue test instead three next conference. Result magazine some option computer boy argue.,Epic,Review,Critical,alice,bob,2025-06-03 13:24:25,2025-06-05 13:24:25,,2025-06-16 13:24:25,15.4,,Research,Sprint 1,Sprint 1,auth,13
128,Whom available decision entire notice head new.,Traditional determine meeting laugh somebody again laugh. Tell himself who take. Myself bank act in. Raise night quite well at as than card.,Story,In Progress,Critical,charlie,eve,2025-05-20 11:14:06,2025-05-21 11:14:06,,2025-05-26 11:14:06,5.6,,Development,Sprint 2,Sprint 2,database,3
129,Forget people them entire sister.,Born forget large world war much attention. Adult child almost police while. Major trade room section allow rule very.,Bug,To Do,High,charlie,diana,2025-05-20 01:49:46,2025-05-21 01:49:46,,2025-05-28 01:49:46,2.7,,Design,Sprint 2,Sprint 2,"api, backend, deploy",11
130,Popular occur teach under.,American outside detail officer care line position. Quite night think rock group.,Bug,To Do,Low,charlie,bob,2025-05-21 23:02:57,2025-05-24 23:02:57,,2025-05-31 23:02:57,9.2,,Research,Sprint 1,Sprint 1,"deploy, auth",4
131,Month often doctor moment.,Right or road policy hundred image. Account name range through minute no. Performance pick little peace up.,Story,Completed,Medium,diana,bob,2025-05-29 08:04:21,2025-05-31 08:04:21,2025-06-05 08:04:21,2025-06-11 08:04:21,11.5,13.6,Testing,Sprint 5,Sprint 5,"api, deploy, backend",1
132,Game media either Mr door include get.,Set middle art rise late. Company memory travel energy a else. Television trade ability skill specific.,Task,Review,Low,diana,eve,2025-05-19 13:43:49,2025-05-22 13:43:49,,2025-06-01 13:43:49,14.3,,Testing,Sprint 1,Sprint 1,"auth, database",12
133,Bar most development child.,Pressure herself point. National ever down.,Story,In Progress,Low,eve,charlie,2025-06-03 08:05:25,2025-06-06 08:05:25,,2025-06-16 08:05:25,14.9,,Development,Sprint 3,Sprint 3,"api, ui, database",2
134,Cover five improve let sell break.,Call college against four behind. Safe evening news. Activity system research rule hot concern wrong.,Epic,In Progress,Low,diana,bob,2025-06-04 10:20:20,2025-06-06 10:20:20,,2025-06-12 10:20:20,8.9,,Research,Sprint 3,Sprint 3,ml,7
135,Only once assume.,International human relationship central want new take. Occur federal allow tonight play few today.,Story,In Progress,Low,diana,alice,2025-05-24 02:55:42,2025-05-25 02:55:42,,2025-06-07 02:55:42,14.9,,Research,Sprint 5,Sprint 5,ml,0
136,Compare not tell.,Apply return building single. Water and morning class either also. Method investment building decide finally peace.,Epic,In Progress,High,eve,bob,2025-05-17 03:15:55,2025-05-19 03:15:55,,2025-05-26 03:15:55,11.1,,Development,Sprint 1,Sprint 1,ml,15
137,Else room sea president even baby experience.,Program could development data movie.,Epic,Blocked,Medium,charlie,bob,2025-06-09 11:27:51,2025-06-12 11:27:51,,2025-06-14 11:27:51,8.6,,Testing,Sprint 3,Sprint 3,"api, database",3
138,Claim quickly turn.,Keep style win cut. Middle anything no still Mr. Include himself save part marriage win.,Bug,In Progress,High,alice,bob,2025-06-12 22:43:50,2025-06-14 22:43:50,,2025-06-20 22:43:50,4.1,,Testing,Sprint 5,Sprint 5,"deploy, backend, auth",7
139,Know suddenly second weight.,Garden money choice physical support tough. Represent ok court cost knowledge me other.,Bug,To Do,High,diana,charlie,2025-05-25 04:22:25,2025-05-30 04:22:25,,2025-06-05 04:22:25,3.4,,Development,Sprint 1,Sprint 1,auth,12
140,Yourself low give step radio.,Base school its rule behavior. Ahead notice stage thank memory total low upon.,Bug,To Do,Medium,alice,charlie,2025-05-20 00:53:15,2025-05-25 00:53:15,,2025-06-04 00:53:15,6.8,,Design,Sprint 1,Sprint 1,"database, api",9
141,Might require four wall go.,Draw whatever case find big human. Gun performance avoid million whose senior.,Story,To Do,Critical,diana,charlie,2025-05-27 18:03:58,2025-05-29 18:03:58,,2025-06-03 18:03:58,6.3,,Development,Sprint 2,Sprint 2,"database, auth",8
142,Notice item peace often push certain discussion.,Form range south help party college. Like both recognize perhaps industry herself mission before. Option page a college.,Epic,Review,Critical,charlie,diana,2025-05-26 16:17:52,2025-05-29 16:17:52,,2025-06-01 16:17:52,5.3,,Development,Sprint 4,Sprint 4,"api, deploy, ml",9
143,Hand loss price blue.,Either every arrive pretty. If seven everybody moment.,Story,Review,Low,alice,diana,2025-05-22 05:02:47,2025-05-23 05:02:47,,2025-06-01 05:02:47,2.9,,Research,Sprint 4,Sprint 4,"deploy, database, api",7
144,Cover which morning whom early way student.,Mrs building class Republican hair other. Article country attack.,Bug,Review,Low,eve,diana,2025-05-16 17:32:33,2025-05-20 17:32:33,,2025-05-30 17:32:33,5.3,,Design,Sprint 2,Sprint 2,api,12
145,Sea which whose stand prove.,Girl phone her.,Bug,To Do,Critical,diana,charlie,2025-06-09 06:34:06,2025-06-14 06:34:06,,2025-06-16 06:34:06,15.3,,Development,Sprint 4,Sprint 4,"auth, backend, ml",1
146,Through of reach store different hospital bank.,Reason season red measure walk pattern. Evening firm staff.,Task,Blocked,High,eve,alice,2025-05-24 18:06:46,2025-05-29 18:06:46,,2025-05-31 18:06:46,8.8,,Research,Sprint 3,Sprint 3,"auth, deploy",12
147,Medical buy have.,A nor place such assume. Hold top college them. Increase we actually stop forget. Popular call skin no many save.,Task,Blocked,Critical,diana,bob,2025-06-08 14:47:19,2025-06-11 14:47:19,,2025-06-14 14:47:19,14.2,,Development,Sprint 3,Sprint 3,"ui, auth, backend",7
148,Read notice result where story parent bar your.,Debate six house environment color president answer. Them amount senior put begin general story.,Story,Blocked,Medium,bob,alice,2025-05-21 02:07:21,2025-05-22 02:07:21,,2025-06-02 02:07:21,11.0,,Design,Sprint 4,Sprint 4,database,11
149,Public prepare boy box trial game each.,Rate this city partner ahead discover fire clearly. Follow sing read any man speech base maybe.,Task,In Progress,Medium,diana,eve,2025-06-08 11:32:43,2025-06-12 11:32:43,,2025-06-15 11:32:43,15.8,,Research,Sprint 3,Sprint 3,ml,15
150,Investment yourself behind tell around.,Cut however people tend sound choose. Heart travel program wide.,Bug,Completed,Critical,charlie,bob,2025-05-28 22:02:46,2025-06-02 22:02:46,2025-06-03 22:02:46,2025-06-06 22:02:46,13.6,12.8,Testing,Sprint 3,Sprint 3,"database, auth, api",10
151,These lay continue allow.,Partner watch science water. No nation economic now because memory.,Bug,Blocked,Critical,alice,charlie,2025-05-23 16:35:47,2025-05-28 16:35:47,,2025-05-31 16:35:47,15.6,,Development,Sprint 4,Sprint 4,"ml, ui, deploy",14
152,Interest nothing manager old heavy.,Letter wait yard bad ball hit meeting. Voice participant guess yet protect. Good yard should other.,Task,In Progress,Critical,eve,alice,2025-06-04 10:21:50,2025-06-07 10:21:50,,2025-06-15 10:21:50,9.7,,Research,Sprint 1,Sprint 1,"backend, ui",2
153,Age leader public factor.,Even air which interview statement charge. Father begin remain hair.,Epic,Blocked,High,diana,alice,2025-06-01 10:12:29,2025-06-02 10:12:29,,2025-06-07 10:12:29,9.1,,Design,Sprint 5,Sprint 5,api,15
154,Size president majority nothing.,Sport Mr hit business past produce. Important many turn work machine.,Story,To Do,Low,diana,charlie,2025-05-18 17:56:48,2025-05-23 17:56:48,,2025-05-28 17:56:48,7.4,,Development,Sprint 3,Sprint 3,"deploy, ml",15
155,Them paper foreign.,Fund represent service serious. Out finally my like wait address.,Bug,Blocked,Medium,alice,charlie,2025-05-19 02:57:28,2025-05-22 02:57:28,,2025-05-26 02:57:28,3.7,,Development,Sprint 3,Sprint 3,api,8
156,Green more pretty miss actually character growth few.,Event world participant build dinner always. Strategy war sign form election prevent. Significant modern couple ability.,Task,In Progress,Medium,diana,bob,2025-06-11 06:19:35,2025-06-14 06:19:35,,2025-06-26 06:19:35,7.4,,Design,Sprint 1,Sprint 1,"database, api, auth",8
157,Late discussion win my over each.,Beat somebody process health citizen. Step simply man your outside perform.,Bug,Blocked,Low,charlie,alice,2025-05-26 03:10:17,2025-05-30 03:10:17,,2025-06-09 03:10:17,2.8,,Research,Sprint 1,Sprint 1,backend,4
158,Put house line central quite player.,Three onto sure message require question.,Epic,Completed,Medium,diana,bob,2025-06-09 05:39:25,2025-06-10 05:39:25,2025-06-11 05:39:25,2025-06-20 05:39:25,12.6,14.1,Design,Sprint 1,Sprint 1,deploy,10
159,Add send pass case third sport.,Real debate answer. Thing push buy poor get. Order hotel woman hotel large now.,Story,Completed,Critical,charlie,eve,2025-06-10 17:37:30,2025-06-13 17:37:30,2025-06-16 17:37:30,2025-06-19 17:37:30,9.8,12.8,Design,Sprint 4,Sprint 4,"ml, ui, deploy",2
160,Get nearly firm as what worry.,Available trouble job research statement area day. Here keep necessary leader. Not particular line. Maybe certain from require yet follow loss.,Bug,Completed,Critical,alice,bob,2025-06-12 11:49:58,2025-06-15 11:49:58,2025-06-18 11:49:58,2025-06-19 11:49:58,6.0,6.2,Development,Sprint 2,Sprint 2,ui,5
161,Interesting less occur next that large deep.,By fine skin. Them whatever ready sing only benefit. Free thing box capital notice prevent him.,Bug,In Progress,Critical,diana,alice,2025-05-28 08:55:48,2025-05-30 08:55:48,,2025-06-09 08:55:48,15.8,,Testing,Sprint 3,Sprint 3,auth,15
162,So military quite beautiful media.,Address something drug behavior. Course I lot chair. Can industry rate finish significant early.,Story,To Do,Low,bob,diana,2025-05-23 19:07:52,2025-05-24 19:07:52,,2025-06-06 19:07:52,12.5,,Testing,Sprint 1,Sprint 1,"deploy, auth, database",7
163,Them simple foot six.,Bag we different imagine. Word before direction model reality say long wear.,Story,Blocked,Critical,diana,charlie,2025-05-26 00:28:52,2025-05-31 00:28:52,,2025-06-10 00:28:52,5.8,,Design,Sprint 4,Sprint 4,"database, ui, auth",9
